Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
37d50382ddb8b0484148c24470df01ac7478ed42d0e7a5bfcfc55acc61066e38,2013-03,South Wales Police,South Wales Police,-3.940167,51.684220,On or near RHYD-Y-PANDY ROAD,W01000816,Swansea 003F,Investigation complete; no suspect identified
cb409cce40fcee55ea7cd5e882aa5dbbfd5b5e6fad1e434b918044d40a5f9ebf,2013-03,South Wales Police,South Wales Police,-3.978096,51.657626,On or near BARDSEY AVENUE,W01000836,Swansea 011E,Investigation complete; no suspect identified
62b47fc46786f995e27b5cb532eafe9ad21aedb55f691bb6c67121b2b4e6a16d,2013-03,South Wales Police,South Wales Police,-4.016830,51.582733,On or near FULMAR CLOSE,W01000879,Swansea 029A,Investigation complete; no suspect identified
329f040f08587a7839ea5c2a28060a6012630968889d0084e2a851b86610ba1b,2013-03,South Wales Police,South Wales Police,-3.821336,51.603709,On or near CERISE CLOSE,W01000961,Neath Port Talbot 016C,Investigation complete; no suspect identified
77cbd6284acf92fa727b5de2cc2a3964f9ebad77697ec22771d31d51cd68fd3d,2013-03,South Wales Police,South Wales Police,-3.253495,51.412202,On or near QUARELLA STREET,W01001070,The Vale of Glamorgan 009C,Investigation complete; no suspect identified
c1d8603eb99cd72f60c605e3735c4c0928eda0cd2fbf3abbd5c88701d854c361,2013-03,South Wales Police,South Wales Police,-3.175486,51.439042,On or near Supermarket,W01001125,The Vale of Glamorgan 005D,Investigation complete; no suspect identified
4aec51eba8b6555cec5856533890fb753562f482e6f571c8e07f086aeabcd688,2013-03,South Wales Police,South Wales Police,-3.390003,51.523198,On or near Parking Area,W01001226,Rhondda Cynon Taf 031F,Investigation complete; no suspect identified
a01d3bddbff6a69b687c826e876c6054b4fdc3577919518ba0732e7de187e7ad,2013-03,South Wales Police,South Wales Police,-3.313644,51.703546,On or near MORIAH STREET,W01001289,Merthyr Tydfil 006A,Investigation complete; no suspect identified
125f45c7ebda8ecaaad649a5c74e4850816060932ab4f2d01152971abfdeb260,2013-03,South Wales Police,South Wales Police,-3.252132,51.497524,On or near CEDAR GROVE,W01001749,Cardiff 027C,Investigation complete; no suspect identified
13ffd61d67a4f0fc79e27154a6f84ec5512b26576faeeba5ab5d3c8b0185b4c4,2013-03,South Wales Police,South Wales Police,-3.164402,51.487475,On or near COWPER PLACE,W01001835,Cardiff 033F,Investigation complete; no suspect identified
8c70a100d2a56330234a29e0ec8e108a4973316ad0917e7c5e3f15033c768f8e,2013-03,South Wales Police,South Wales Police,-3.136581,51.495805,On or near PAGE DRIVE,W01001875,Cardiff 037C,Investigation complete; no suspect identified
444cffcebdedeeb7a19057eb9d2d5394e4b499f2a88b5ad492756f4aca7b93c1,2013-03,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
34400ceb0319a1ce50556a5a1a3b3b8376308f55497175667ab371ce1ed294e0,2013-03,South Wales Police,South Wales Police,-3.388621,51.535111,On or near COWBRIDGE ROAD,W01001242,Rhondda Cynon Taf 030D,Investigation complete; no suspect identified
ee36f1d69ff31dc68fce949971bc2ae75c3ca1729f5487b266f63712b1b51acb,2013-03,South Wales Police,South Wales Police,-4.014094,51.639308,On or near SWANSEA ROAD,W01000756,Swansea 017B,Investigation complete; no suspect identified
c80eac798d01ad327dbd392c4aff1a6b2c65be6cce0fd078bd32c6dac57602c2,2013-03,South Wales Police,South Wales Police,-3.774929,51.685593,On or near CEFN-YR-ALLT,W01000887,Neath Port Talbot 005A,Investigation complete; no suspect identified
d018343bfd34bb0d63ae5237be4faa5805b29539c5085159fee61b12b4275339,2013-03,South Wales Police,South Wales Police,-3.822551,51.662140,On or near Supermarket,W01000922,Neath Port Talbot 007C,Investigation complete; no suspect identified
c986baeb8811547cdd0a50eff7ca0aee7e8079101084f285305f1f260e2d5efa,2013-03,South Wales Police,South Wales Police,-3.850361,51.719705,On or near HERBERT STREET,W01000948,Neath Port Talbot 004D,Investigation complete; no suspect identified
7682678ce3fb77e784681b63e558ccba455eb3fa8aaa36753eca70a2f99c87a0,2013-03,South Wales Police,South Wales Police,-3.282380,51.406467,On or near RUTHEN TERRACE,W01001064,The Vale of Glamorgan 013B,Investigation complete; no suspect identified
576eefd7ae9e5d2eed5268cc8006c230b8099089ed1010a778d247329c41c3b2,2013-03,South Wales Police,South Wales Police,-3.366440,51.671958,On or near PENRHIWCEIBER ROAD,W01001209,Rhondda Cynon Taf 008A,Investigation complete; no suspect identified
2e8fd5107e2a8189e8d6d7a8832106e96853d4558434585a9f57b8c1b44fa107,2013-03,South Wales Police,South Wales Police,-3.183834,51.489781,On or near COLUM TERRACE,W01001721,Cardiff 032A,Investigation complete; no suspect identified
f1265c0309af2649c8d26d7aa3ae91556ce61b4a0f15d3e9508bb86692170d4a,2013-03,South Wales Police,South Wales Police,-3.248866,51.481867,On or near RED HOUSE ROAD,W01001739,Cardiff 039C,Investigation complete; no suspect identified
32e68a42e087446a22b6f487665805dfd2cb8322290c4ed3fe5c78ad919901c4,2013-03,South Wales Police,South Wales Police,-3.211394,51.499777,On or near LYDSTEP CRESCENT,W01001788,Cardiff 023D,Investigation complete; no suspect identified
3f1cec92814d22b2d15c8b7231db5022d43c70b4506e651b370d97e9c5377804,2013-03,South Wales Police,South Wales Police,-3.131632,51.534428,On or near HEOL GLASLYN,W01001842,Cardiff 003B,Investigation complete; no suspect identified
f635b7915c37d71709576b868c9615c5ee6ca2f006d8658d789122c56606594e,2013-03,South Wales Police,South Wales Police,-3.937728,51.618957,On or near SOMERSET PLACE,W01001938,Swansea 025E,Investigation complete; no suspect identified
441bd571622fc2330e5b06e4b78462e6751c1f3cfe6de5f5976157f4ddc23ce0,2013-03,South Wales Police,South Wales Police,-3.173712,51.473121,On or near CANAL PARADE,W01001952,Cardiff 049F,Investigation complete; no suspect identified
cf32ba09cd23c409e94f18109df54db7ecba1a8b7b2f062bffb78b07a776b99b,2013-03,South Wales Police,South Wales Police,-3.222312,51.484629,On or near FAIRFIELD AVENUE,W01001716,Cardiff 035C,Investigation complete; no suspect identified
87158625da4eae3bc11414c8f2bff830238040c45fbadcad8d403fc50c4c1172,2013-03,South Wales Police,South Wales Police,-3.972176,51.638149,On or near MILE END CLOSE,W01000755,Swansea 017A,Investigation complete; no suspect identified
aef2af6229bc9e657973f06ce2822418dd0635b5e8e940d41195b489f8176aa7,2013-03,South Wales Police,South Wales Police,-4.036140,51.648154,On or near STATION ROAD,W01000777,Swansea 012B,Investigation complete; no suspect identified
e23de31a692d503ca5ffe18f50aa7ee2fc1e4950173abd7a5680c5ed38decea4,2013-03,South Wales Police,South Wales Police,-3.854377,51.720190,On or near PRIMROSE LANE,W01000948,Neath Port Talbot 004D,Investigation complete; no suspect identified
6d0453ef27fcd8c9fd0553081daec6fc4c12a1c45827b75562a0d427a208c7b6,2013-03,South Wales Police,South Wales Police,-3.706483,51.477457,On or near ESPLANADE AVENUE,W01001046,Bridgend 018C,Investigation complete; no suspect identified
bbcdd7cb80600f15f44a4289bcb5ce1ad9fcab87e8eed159ca01fea92ce28223,2013-03,South Wales Police,South Wales Police,-3.266428,51.407225,On or near Parking Area,W01001065,The Vale of Glamorgan 012B,Investigation complete; no suspect identified
0dff080ac8ba3fb7f894cdc0039ddcf142f9b8d1bb178e193bd8d2cfa336a5cd,2013-03,South Wales Police,South Wales Police,-3.334374,51.620103,On or near COED-Y-LAN ROAD,W01001180,Rhondda Cynon Taf 015A,Investigation complete; no suspect identified
8a77262516e2e9fcceafa3f2428453c01c2be4cc7383ef26e3a564c6c2830688,2013-03,South Wales Police,South Wales Police,-3.357167,51.760787,On or near BRYN-SEION STREET,W01001298,Merthyr Tydfil 002D,Investigation complete; no suspect identified
8b4a3845973d9763d06e7918c25cc9eb8753a13b3bbafdf0d0011a40afe576fe,2013-03,South Wales Police,South Wales Police,-3.247767,51.489603,On or near QUARRY CRESCENT,W01001751,Cardiff 027D,Investigation complete; no suspect identified
0b05887593a2bdf59a0e575e4c19db32530e5b09079c531567a0fa329c4ecc8b,2013-03,South Wales Police,South Wales Police,-3.133514,51.519627,On or near BALL LANE,W01001805,Cardiff 015C,Investigation complete; no suspect identified
b752a6fd35bd8f1063a14f08a380be0b0cd98bdbfec0eae655cef48a9dd4be60,2013-03,South Wales Police,South Wales Police,-3.164844,51.495771,On or near PEN-Y-LAN ROAD,W01001831,Cardiff 030A,Investigation complete; no suspect identified
880cfdba4805c91bba81326c9d56703bc90ce458ffbc8bf4bc884ad8e7496ad7,2013-03,South Wales Police,South Wales Police,-3.169447,51.485384,On or near THE WALK,W01001835,Cardiff 033F,Investigation complete; no suspect identified
152de2d4ba4c80ccdd190aa882f7f9578d1abda92fd325d62c9925209c9ac1f4,2013-03,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
23d539861f052b17df1d07a4b325b359bfed51a2fdcf3e087cb01dabac3cf322,2013-03,South Wales Police,South Wales Police,-4.099601,51.635390,On or near LLANYRNEWYDD,W01000829,Swansea 018C,Investigation complete; no suspect identified
90353de814edf5b69e2cbeaaa91db61b291774a1edbc21d20eb9dc0eb3e3febf,2013-03,South Wales Police,South Wales Police,-3.855498,51.715407,On or near Sports/Recreation Area,W01000948,Neath Port Talbot 004D,Investigation complete; no suspect identified
6128ceca0398c0574c091eed68428c72d2480b41b83ee327be565a4ffe3379d4,2013-03,South Wales Police,South Wales Police,-3.547679,51.509893,On or near LAVENDER COURT,W01000979,Bridgend 015A,Investigation complete; no suspect identified
d87d8fee6f8fb8b60c4e667ba181d53b96f287494be8e8eb4dc3ca29ca388329,2013-03,South Wales Police,South Wales Police,-3.253710,51.419537,On or near PRIORY GARDENS,W01001072,The Vale of Glamorgan 009E,Investigation complete; no suspect identified
99e14641b9c8a78bcee9ac8f830b24ce18001c8be390a3094b7e470cea9fe84f,2013-03,South Wales Police,South Wales Police,-3.310278,51.459922,On or near MAWSONS MEAD,W01001135,The Vale of Glamorgan 003C,Investigation complete; no suspect identified
4983e05f80d918ae2c4ad9b97f7bc558f8b257223e7fe2067ee3c557f5f08013,2013-03,South Wales Police,South Wales Police,-3.423605,51.700026,On or near GASWORKS ROAD,W01001138,Rhondda Cynon Taf 005B,Investigation complete; no suspect identified
6b5d0694a31ac6812421254fc6c29d75ac8ca4f2cc5417e842b9dc1580967390,2013-03,South Wales Police,South Wales Police,-3.157737,51.485320,On or near CLIFTON STREET,W01001694,Cardiff 036A,Investigation complete; no suspect identified
a7086e97e46d3181bac83cb05ef282cf8ed534cc35339db6405914aeac31e03d,2013-03,South Wales Police,South Wales Police,-3.258418,51.482008,On or near GLYNDWR ROAD,W01001738,Cardiff 039B,Investigation complete; no suspect identified
c479240c19e85b6adfb82bd27a1bf33cb96c100ea91011908bb7a5fd1978d259,2013-03,South Wales Police,South Wales Police,-3.193965,51.496620,On or near TROTMAN DICKENSON PLACE,W01001756,Cardiff 025B,Investigation complete; no suspect identified
bf49c9e3a83090c4fef350a416de80ca7db3dab23898fb815189d797e3a40a61,2013-03,South Wales Police,South Wales Police,-3.193747,51.482729,On or near HAMILTON STREET,W01001861,Cardiff 034D,Investigation complete; no suspect identified
eee67fb1f274b1ff0ca9545e246d816123096e55235dac4b53abe7f3040ce6e4,2013-03,South Wales Police,South Wales Police,-3.222607,51.519883,On or near CURLEW CLOSE,W01001896,Cardiff 020E,Investigation complete; no suspect identified
3a36e86bb3386d5412360a4a414e2c5f438c71aa296ea402324b348dc989dfb0,2013-03,South Wales Police,South Wales Police,-3.184936,51.483970,On or near Park/Open Space,W01001939,Cardiff 032F,Investigation complete; no suspect identified
86663faa026f40e06496592f804f36259a459c52db28ac47a951ce0fbe9f1003,2013-03,South Wales Police,South Wales Police,-3.952168,51.636658,On or near CAE-BRICKS ROAD,W01000767,Swansea 015E,Investigation complete; no suspect identified
2c536e9126546c87781752a038a32dece95567a9c7106d6970d5f3b0e61550f8,2013-03,South Wales Police,South Wales Police,-3.966935,51.614236,On or near FINSBURY TERRACE,W01000873,Swansea 026C,Investigation complete; no suspect identified
572940b9d660f789f103ad3f41e50c5830c2b80db60a241c58c7dc5ab220d2ef,2013-03,South Wales Police,South Wales Police,-3.782317,51.766446,On or near GURNOS ROAD,W01000973,Neath Port Talbot 020F,Investigation complete; no suspect identified
a71cc2e21552706a37c1e6b1ec120e561d11b0b8f43cf2ec81d76ebf358c21c1,2013-03,South Wales Police,South Wales Police,-3.257589,51.417841,On or near DYLAN CRESCENT,W01001081,The Vale of Glamorgan 007A,Investigation complete; no suspect identified
61a2c0a69e7fc40eae79f6d5f8802ab34478dda83fb7d34ec4e1649693842a1e,2013-03,South Wales Police,South Wales Police,-3.474952,51.410415,On or near BERRY COURT,W01001111,The Vale of Glamorgan 011E,Investigation complete; no suspect identified
c5104a859627db75050636d1229431c4d0d782e30eb4dbd58b07430fba85502a,2013-03,South Wales Police,South Wales Police,-3.380316,51.539372,On or near TALBOT CLOSE,W01001243,Rhondda Cynon Taf 030E,Investigation complete; no suspect identified
3ddf24a3ff95694f588ff1845bbcb9d73dba86f04fd94023aa77b5f929b7cdc2,2013-03,South Wales Police,South Wales Police,-3.466716,51.644600,On or near BROOK STREET,W01001287,Rhondda Cynon Taf 014F,Investigation complete; no suspect identified
f768cf05be6d555d51116f73c4f11314f5740ba3b0a6034658218210466d7566,2013-03,South Wales Police,South Wales Police,-3.376314,51.742896,On or near YEW STREET,W01001318,Merthyr Tydfil 005D,Investigation complete; no suspect identified
7cdef6fe721b9b1beb4364463e95de2f971e5641147466c7b71e784c24abf67e,2013-03,South Wales Police,South Wales Police,-3.167404,51.486591,On or near BEDFORD PLACE,W01001835,Cardiff 033F,Investigation complete; no suspect identified
16460b526375fcf345497f2a1067c0a39e0ce31572c198fc0340557f493ecf77,2013-03,South Wales Police,South Wales Police,-3.153778,51.481403,On or near ORDELL STREET,W01001873,Cardiff 038C,Investigation complete; no suspect identified
1e3392621710f2eb4d8cabfa0f7e6911856c930185956c1944360e9f6de1e7f5,2013-03,South Wales Police,South Wales Police,-3.111809,51.515537,On or near PRESTATYN ROAD,W01001883,Cardiff 016C,Investigation complete; no suspect identified
4130d1d46820fdd1e7df72c79d5849e4b2ee0249e7e53ae29fb5632b88b77205,2013-03,South Wales Police,South Wales Police,-3.173758,51.478822,On or near MILLICENT STREET,W01001941,Cardiff 032G,Investigation complete; no suspect identified
0e02fc6e3e17f50bea2791f36cd8e8a99fda970a4d3199b1cb051427b2b82720,2013-03,South Wales Police,South Wales Police,-3.943332,51.618244,On or near Shopping Area,W01001955,Swansea 025F,Investigation complete; no suspect identified
0c9a21dc38d67ba888b71bfad2a6c52af3b411298dab20b375b644b98f923a33,2013-03,South Wales Police,South Wales Police,-3.986545,51.646180,On or near LLWYN HELYG,W01000760,Swansea 013A,Investigation complete; no suspect identified
2d071954f3d13b805c34525a1618ca4662ab79a63019b07e9c5a46bfea12c8be,2013-03,South Wales Police,South Wales Police,-3.952527,51.629188,On or near BRANWEN GARDENS,W01000864,Swansea 019C,Investigation complete; no suspect identified
6809b750f79ccb79621cba9cbb3e90dc00c7e14f8487b523941c8a4650b26bd6,2013-03,South Wales Police,South Wales Police,-3.634727,51.644413,On or near BRYN SIRIOL,W01000921,Neath Port Talbot 011B,Investigation complete; no suspect identified
35b332cf97e7dae8b657d8cc6aaf53b4c6ee2df7de6bd77f54703646ef9eb489,2013-03,South Wales Police,South Wales Police,-3.253495,51.412202,On or near QUARELLA STREET,W01001070,The Vale of Glamorgan 009C,Investigation complete; no suspect identified
27bf124331824608ca8b24ec50bae6070ce8244af7053bda44a3fe13e5701ff6,2013-03,South Wales Police,South Wales Police,-3.174562,51.438368,On or near BRADENHAM PLACE,W01001125,The Vale of Glamorgan 005D,Investigation complete; no suspect identified
0be5f3c483393a345ce7819290be25e6a46b1f336677a09862ecb6874b0ecc35,2013-03,South Wales Police,South Wales Police,-3.364166,51.523933,On or near Petrol Station,W01001224,Rhondda Cynon Taf 031D,Investigation complete; no suspect identified
e7b4b8683b776154b9ed1191aa6817627736f02e67ca1f0f3ca4bc8f8806179b,2013-03,South Wales Police,South Wales Police,-3.432437,51.638774,On or near LLEWELLYN STREET,W01001275,Rhondda Cynon Taf 013C,Investigation complete; no suspect identified
8cd5017a638b46129a4ef25da58953c417b8127fa179dfe00b7773726d1a7be3,2013-03,South Wales Police,South Wales Police,-3.250722,51.493906,On or near LAVENDER GROVE,W01001751,Cardiff 027D,Investigation complete; no suspect identified
630794ba46e31cda34bb4ba8e6f45118f3d51ade4984a1b0c228a0061e469e0e,2013-03,South Wales Police,South Wales Police,-3.215639,51.516934,On or near Petrol Station,W01001772,Cardiff 021A,Investigation complete; no suspect identified
b9004aa65c384703e7a89e1845449855e5f41b61b72fbbf90d38ba0cb4887753,2013-03,South Wales Police,South Wales Police,-3.183237,51.531248,On or near NEWLANDS COURT,W01001799,Cardiff 001D,Investigation complete; no suspect identified
d75a689ed825da90a1155603fe700deae6c5c8554754b05500c83df7eaecb9f0,2013-03,South Wales Police,South Wales Police,-3.173442,51.494579,On or near BRAEVAL STREET,W01001837,Cardiff 030C,Investigation complete; no suspect identified
c889c6fb215c74c62a0820dc0f5843615380c07d35f153e721abdcaa8c308035,2013-03,South Wales Police,South Wales Police,-3.175166,51.483169,On or near Nightclub,W01001939,Cardiff 032F,Investigation complete; no suspect identified
6900692817248a7665092061f06529bfb816345c233397740ff58b3213e46f49,2013-03,South Wales Police,South Wales Police,-3.895631,51.656307,On or near TYN-Y-CAE ROAD,W01000799,Swansea 010D,Investigation complete; no suspect identified
e13485ddac234551347059078d02a64987b85b4cf7acef1d76f822fa8508f621,2013-03,South Wales Police,South Wales Police,-3.941288,51.660704,On or near MYNYDD GARNLLWYD ROAD,W01000818,Swansea 009B,Investigation complete; no suspect identified
