Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
b5d7e7b905371884d84b1f942845b19f069ab4295781938a86a7ad455ed0abdd,2013-05,South Wales Police,South Wales Police,-3.876323,51.664180,On or near GLANBRAN ROAD,W01000801,Swansea 006D,Investigation complete; no suspect identified
f0b891b20a6a9c3539e6abd3f75e31b823e4ea0054e31502fece19df32140b69,2013-05,South Wales Police,South Wales Police,-3.435296,51.643729,On or near PARRY STREET,W01001274,Rhondda Cynon Taf 013B,Investigation complete; no suspect identified
e956d375f939aa8c1c0564676d355a624b36168ca8163547de16e7944a4ac15b,2013-05,South Wales Police,South Wales Police,-3.647256,51.600104,On or near LLWYDARTH ROAD,W01001020,Bridgend 002E,Investigation complete; no suspect identified
439e08489dfdb91b4a7b26b4d48c3b5b0695d71a595f9b6b1674844451fbc865,2013-05,South Wales Police,South Wales Police,-3.163596,51.493706,On or near CLAUDE PLACE,W01001830,Cardiff 033B,Investigation complete; no suspect identified
b749261a3df4ea458e692208774126146419105bb161fe4fb4b5695a5d57c85e,2013-05,South Wales Police,South Wales Police,-3.239174,51.414386,On or near Supermarket,W01001071,The Vale of Glamorgan 009D,Investigation complete; no suspect identified
1ed6bc81d327a493aaefbcd3811df99c473c1a7cd618eb29997bdb164040c54a,2013-05,South Wales Police,South Wales Police,-3.267500,51.488061,On or near Parking Area,W01001729,Cardiff 014C,Investigation complete; no suspect identified
ad1a31422b7149dff2910d84d15403ca77d07fb438acf20558690851e6378eef,2013-05,South Wales Police,South Wales Police,-3.349548,51.710350,On or near HILL STREET,W01001313,Merthyr Tydfil 006F,Investigation complete; no suspect identified
5497521c77e80a1e126339deacd823e8925cd5421b1f981e376a9c66f7d4fa39,2013-05,South Wales Police,South Wales Police,-3.940116,51.619745,On or near GREEN DRAGON LANE,W01001955,Swansea 025F,Investigation complete; no suspect identified
d7698c4a6736b6b09c99a18d389fd00bfc864a995e99c03961fa5a4d2f4aa08d,2013-05,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
a0c10a0250db9aafa87dd45a67f1e331c02af90ccb2adbff66cbe8c9c5830a3c,2013-05,South Wales Police,South Wales Police,-3.229767,51.483373,On or near ROBERT STREET,W01001706,Cardiff 041B,Investigation complete; no suspect identified
39fa1baf6c8c9b27546bcb783507bc6f0ddc2c8ce94efdf8743f833311e450cd,2013-05,South Wales Police,South Wales Police,-3.245113,51.412795,On or near ALBERT STREET,W01001071,The Vale of Glamorgan 009D,Investigation complete; no suspect identified
70db91feb0d7360b1ac8be56eb9e2da67b4b080b6fb14fd8decd7c10ad7ddf29,2013-05,South Wales Police,South Wales Police,-3.432187,51.583126,On or near A4119,W01001249,Rhondda Cynon Taf 024A,Investigation complete; no suspect identified
a4534f7089e9cd7b37ffd1bf2185657041c046399b29161cb35f90bf67ab5104,2013-05,South Wales Police,South Wales Police,-3.236404,51.512024,On or near GWAUN CLOSE,W01001888,Cardiff 010A,Investigation complete; no suspect identified
570df424f1717879aa94fa315392aeb00e528c5c25c3bcbeab92f05a3c66e17c,2013-05,South Wales Police,South Wales Police,-3.435146,51.718570,On or near FORGE PLACE,W01001147,Rhondda Cynon Taf 004A,Investigation complete; no suspect identified
d96dbaa58638f6a3733cb83f0e1f5ea9163c1fecaf6539409cf58e28558848e2,2013-05,South Wales Police,South Wales Police,-4.037997,51.715277,On or near FFOS-YR-EFAIL TERRACE,W01000846,Swansea 001B,Investigation complete; no suspect identified
6f4059588a2f5d21b66fd0d61a2758942335502c60862502dcbf5166ac0317f6,2013-05,South Wales Police,South Wales Police,-3.241113,51.494916,On or near HEOL GWILYM,W01001748,Cardiff 027B,Investigation complete; no suspect identified
046a2ea7ed455f205458ac9d552279e6236080460d0924ea0eb7353b874f50cd,2013-05,South Wales Police,South Wales Police,-3.166066,51.464071,On or near NEW GEORGE STREET,W01001942,Cardiff 049B,Investigation complete; no suspect identified
80ec17bd25691e4f560bbd46ea317630362ac783fd9b89820d0dba253e474f6e,2013-05,South Wales Police,South Wales Police,-3.431767,51.513263,On or near ELM ROAD,W01001192,Rhondda Cynon Taf 031B,Investigation complete; no suspect identified
067a171e7e1adc6b242f733519c9caf2bf48cf5214cd15966c2cbd95bfdeea45,2013-05,South Wales Police,South Wales Police,-3.410567,51.629732,On or near STANDARD TERRACE,W01001280,Rhondda Cynon Taf 017E,Investigation complete; no suspect identified
e38101af70ea55866099834825b810b7a1ad13c16f499730fe4cd2885d6fca02,2013-05,South Wales Police,South Wales Police,-4.046756,51.649875,On or near B4295,W01000778,Swansea 012C,Investigation complete; no suspect identified
259287af95dfb91d1dcadc593cd0e966deabdf8b01850ac003eed73ad1361efd,2013-05,South Wales Police,South Wales Police,-3.815095,51.594229,On or near Parking Area,W01000959,Neath Port Talbot 017E,Investigation complete; no suspect identified
2f69616a8cdfcce728355baf98de504629289f9c288bcc8796a39bf10086cbd3,2013-05,South Wales Police,South Wales Police,-3.175145,51.465554,On or near Petrol Station,W01001760,Cardiff 046B,Investigation complete; no suspect identified
99b058715b438341d75406303a0fc3cd0a5389f8750d0679b8c7cdbd901fa46e,2013-05,South Wales Police,South Wales Police,-3.505391,51.514013,On or near MEADOW ROAD,W01001005,Bridgend 009B,Investigation complete; no suspect identified
8bdc9ac564fe43627544cf15d8268dbe902ac987acb1bf9aa9a561c547e9dd4e,2013-05,South Wales Police,South Wales Police,-3.584321,51.497309,On or near PRESWYLFA COURT,W01001036,Bridgend 017D,Investigation complete; no suspect identified
c508560f2140c5dda177f2993ce38150e3e93cba84fabda0eb7c888890f7ca2c,2013-05,South Wales Police,South Wales Police,-3.152926,51.492732,On or near AXMINSTER ROAD,W01001825,Cardiff 029D,Investigation complete; no suspect identified
dc1cceb6c2a1b06181c07df8a80c715bdc629d5c5b50904b1914a8aac82d0efd,2013-05,South Wales Police,South Wales Police,-3.937728,51.618957,On or near SOMERSET PLACE,W01001938,Swansea 025E,Investigation complete; no suspect identified
cfbcb1e09ebe9da29649e513ed936138cf6ad129cd70ae54125572037c67b8fe,2013-05,South Wales Police,South Wales Police,-3.338376,51.604933,On or near BRIDGE STREET,W01001228,Rhondda Cynon Taf 021D,Investigation complete; no suspect identified
0c15f9315098f58218a58da061f91474296dcfe8552162e3b1b60a13396e0dbc,2013-05,South Wales Police,South Wales Police,-3.273163,51.464863,On or near COPTHORNE WAY,W01001113,The Vale of Glamorgan 003A,Investigation complete; no suspect identified
6b81419ac628c2680962f7d8ae8f355d04c2a0d9df147dd571c2fd94c11a121e,2013-05,South Wales Police,South Wales Police,-3.936747,51.645780,On or near Petrol Station,W01000788,Swansea 016D,Investigation complete; no suspect identified
dd60acca1449affa1f1c06c744f5b1144bae01d5bbba81c10e350227e1892b2a,2013-05,South Wales Police,South Wales Police,-3.445853,51.644391,On or near PEN TYNTYLA,W01001274,Rhondda Cynon Taf 013B,Investigation complete; no suspect identified
6399ae4d6865b79a6867e3a7277017411e4ac19b3d0f324c373f9ba7b488e773,2013-05,South Wales Police,South Wales Police,-4.015438,51.596282,On or near ASHBURNHAM DRIVE,W01000805,Swansea 028D,Investigation complete; no suspect identified
37d8d295d1e8fad2002d9626c08a927b844b20b48312a7dfb346353bb75cb71c,2013-05,South Wales Police,South Wales Police,-3.170041,51.469202,On or near HODGES SQUARE,W01001699,Cardiff 049A,Investigation complete; no suspect identified
db575816e677a7d654fc0c46d83202d9d0fae203b72a8cb72455706b53f40b31,2013-05,South Wales Police,South Wales Police,-3.227937,51.514954,On or near VELINDRE PLACE,W01001887,Cardiff 020A,Investigation complete; no suspect identified
9526ddc9b9284671cefac9ca594ee5f492a65bd659e462c3df2bb98f64177368,2013-05,South Wales Police,South Wales Police,-3.779704,51.591156,On or near Parking Area,W01000932,Neath Port Talbot 019A,Investigation complete; no suspect identified
5af7368e350f025e492f2385186d452c8fe367b5e0bee4477b59ae3fe9b1bcbb,2013-05,South Wales Police,South Wales Police,-3.210331,51.524911,On or near FELIN WEN,W01001850,Cardiff 012C,Investigation complete; no suspect identified
d4b6b5bdc3016deb353b85a6ec711937f3badaffca8b42e1d3cdb8f8cbed4c67,2013-05,South Wales Police,South Wales Police,-4.011925,51.587692,On or near BIRCHFIELD ROAD,W01000882,Swansea 029D,Investigation complete; no suspect identified
86f9eec1856ce12f55a475404cf292f47d9a76f9ac00dd8cb9b434a5ae88233a,2013-05,South Wales Police,South Wales Police,-3.142230,51.468784,On or near ROVER WAY,W01001940,Cardiff 048A,Investigation complete; no suspect identified
4d9c3fe0cfcdb3b8f7c6bbd03cb298860ab5d8126a237ae1df726db0f9527190,2013-05,South Wales Police,South Wales Police,-3.984843,51.655201,On or near WESTDALE ROAD,W01000836,Swansea 011E,Investigation complete; no suspect identified
205e8372b53a7fa9d4df779a0d4296597d59877b6178919e3c3f0fbd19f305c4,2013-05,South Wales Police,South Wales Police,-3.262622,51.420952,On or near CLOS LLAWHADEN,W01001094,The Vale of Glamorgan 007C,Investigation complete; no suspect identified
0bbe3b0f20c6edb172b2d3c7f77dfc6f4dd3aee0a2d6426e41726d4117176a03,2013-05,South Wales Police,South Wales Police,-3.398096,51.530934,On or near COEDCAE LANE,W01001190,Rhondda Cynon Taf 029D,Investigation complete; no suspect identified
ba757709c9dc9a161c87f85807422c8c35b92456be84530afacfdb922ac9f8e1,2013-05,South Wales Police,South Wales Police,-3.259804,51.468541,On or near UPPER MEADOW,W01001702,Cardiff 045A,Investigation complete; no suspect identified
d4d9ca13fcb5469a7c6c6905fecb8bbf83bc4da983a9c3ff682809e4a7a2f307,2013-05,South Wales Police,South Wales Police,-3.408513,51.615190,On or near SCHOOL STREET,W01001229,Rhondda Cynon Taf 017B,Investigation complete; no suspect identified
ae2327c4e970ecc4ecc3196ab9c723e4d040f6eb9eb3465d81e9d78c8a697eb3,2013-05,South Wales Police,South Wales Police,-3.245803,51.482547,On or near ARCHER CRESCENT,W01001737,Cardiff 039A,Investigation complete; no suspect identified
3cb4ee89ff6499426ff9be8dbb856326082f1c8ebbc0a0a8c3b72a18831bd04e,2013-05,South Wales Police,South Wales Police,-3.173442,51.494579,On or near BRAEVAL STREET,W01001837,Cardiff 030C,Investigation complete; no suspect identified
2c7027bb6fcbe79a7c3335e5bc971d60343c5ced80e644a5fd41b2e7345fee82,2013-05,South Wales Police,South Wales Police,-3.575785,51.512954,On or near CLOS CAEFFATRI,W01001023,Bridgend 014C,Investigation complete; no suspect identified
1c45be720de0e7bccdfc3334ab53348856785e1b0fc13a7d6854721186d9868c,2013-05,South Wales Police,South Wales Police,-3.364527,51.749246,On or near LLWYN-YR-EOS,W01001316,Merthyr Tydfil 005B,Investigation complete; no suspect identified
40c24dc6c53adf18977bde1e1dedafe8607af8a14b552659a7ff23c3c6b919b1,2013-05,South Wales Police,South Wales Police,-3.124985,51.513361,On or near NEWPORT ROAD,W01001868,Cardiff 022D,Investigation complete; no suspect identified
6e9bb03ed4a8256c6ff235703c04b90606273c25c9ecfe012b784c363508fe0e,2013-05,South Wales Police,South Wales Police,-3.993673,51.651481,On or near HEOL ISCOED,W01000836,Swansea 011E,Investigation complete; no suspect identified
0070045a1a4486ee693c182a62b3d934bd2fcdb052076f5c7dc1b77b2d1ad5df,2013-05,South Wales Police,South Wales Police,-3.269858,51.405443,On or near Parking Area,W01001063,The Vale of Glamorgan 012A,Investigation complete; no suspect identified
f1608c487eee3ca2e171fad2f0dca5f2815ad40703792a1d2437fff08b39e66c,2013-05,South Wales Police,South Wales Police,-3.156794,51.481095,On or near ASGOG STREET,W01001874,Cardiff 038D,Investigation complete; no suspect identified
4730c50a25e8e4b1151438f6f364233c57c559c3414c7faf396becdaf7838ed7,2013-05,South Wales Police,South Wales Police,-3.417439,51.709227,On or near GRASMERE DRIVE,W01001168,Rhondda Cynon Taf 004B,Investigation complete; no suspect identified
47e6117d5fa06491424863168ab15144b70ee5838b6227447ccd52fcc9f06114,2013-05,South Wales Police,South Wales Police,-3.202967,51.503649,On or near GARTH PLACE,W01001787,Cardiff 023C,Investigation complete; no suspect identified
c722c2b6c976d6617ad15539cfdfe0548d6bc578d1bf36dd4e69470b25983bfc,2013-05,South Wales Police,South Wales Police,-3.127187,51.524319,On or near DICKENS AVENUE,W01001808,Cardiff 007C,Investigation complete; no suspect identified
771620b30cc2d870e87649a21b24c4d61bec0ca50a8d390506dc273554d42e82,2013-05,South Wales Police,South Wales Police,-3.924455,51.622773,On or near LEE STREET,W01000852,Swansea 021D,Investigation complete; no suspect identified
91b2423b287447bfdbc6b95532d643ffd9f64f91c32129a208e71a08b48f9476,2013-05,South Wales Police,South Wales Police,-3.631850,51.588450,On or near STATION ROAD,W01001012,Bridgend 005A,Investigation complete; no suspect identified
068f39c13e16e9773271dce46603f234cb1fb600428445ae74b0a22320d17a4c,2013-05,South Wales Police,South Wales Police,-3.772884,51.586179,On or near CENTRAL ROAD,W01000952,Neath Port Talbot 018D,Investigation complete; no suspect identified
4eb066af2ab1de22f878e95ca22a67250f23f4525ab65f6f20cdfed302f0d6be,2013-05,South Wales Police,South Wales Police,-3.901910,51.660908,On or near FAIRFIELD COURT,W01000794,Swansea 010A,Investigation complete; no suspect identified
bacc6dd69dd7b2240179d2a39fb0f4f86c405da685de5bba5980ceaca47950a3,2013-05,South Wales Police,South Wales Police,-3.288615,51.662012,On or near MAES-Y-COED,W01001290,Merthyr Tydfil 007A,Investigation complete; no suspect identified
9f6a066c9102377a4a485269ca35e1c97a57b78f1737c008843de90125a97e1c,2013-05,South Wales Police,South Wales Police,-3.219476,51.434438,On or near THE SQUARE,W01001086,The Vale of Glamorgan 006A,Investigation complete; no suspect identified
b292d91fe0069e8d47689abb8bd2d671e69f4982da361ebe33afc86f2fcaddb5,2013-05,South Wales Police,South Wales Police,-3.309730,51.664224,On or near COMMERCIAL TERRACE,W01001322,Merthyr Tydfil 007E,Investigation complete; no suspect identified
c5cd0db61efb517988a3338de440e57c17664a0c4de023f2df167684d99cc75a,2013-05,South Wales Police,South Wales Police,-3.430438,51.703324,On or near LEWIS STREET,W01001137,Rhondda Cynon Taf 005A,Investigation complete; no suspect identified
6944f89c1f089dba666360f95b5bdf3e5a69d7ccc67c7e22cc81c46d134a1d8d,2013-05,South Wales Police,South Wales Police,-3.184891,51.472784,On or near UNIVERSAL STREET,W01001765,Cardiff 044B,Investigation complete; no suspect identified
41355b9ac3afc38ac753ca1f84bedd1ec3870774fd6495e4623ece5b5cbb6b52,2013-05,South Wales Police,South Wales Police,-4.010208,51.639329,On or near CLAS-Y-BEDW,W01000756,Swansea 017B,Investigation complete; no suspect identified
6e498505f9c2d3662c7680e7d91c47a27b1f02987c5bf3d2b3f6071079d35d63,2013-05,South Wales Police,South Wales Police,-3.143438,51.487169,On or near DALMUIR ROAD,W01001876,Cardiff 037D,Investigation complete; no suspect identified
0e4a54f8e191c803cff90dbf04af40aea42103a7b2544f87d7530d08ccd8011b,2013-05,South Wales Police,South Wales Police,-3.442995,51.533825,On or near HEOL CYNLLAN,W01001189,Rhondda Cynon Taf 029C,Investigation complete; no suspect identified
42ee09ba5df89061f0a53dd81a6adadca448ad3a3e5179e4e5a515d10df4f0c0,2013-05,South Wales Police,South Wales Police,-3.176819,51.478575,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
1e5d08911ae5f21031df2cdbde5fbbd5dc526d05a5af2a6fa33ac1e9a2ff4209,2013-05,South Wales Police,South Wales Police,-3.252834,51.496869,On or near PENTREBANE ROAD,W01001749,Cardiff 027C,Investigation complete; no suspect identified
5631731170e7962b86dc373c8f755ae0571dff5d30d8bad166445550e56e8987,2013-05,South Wales Police,South Wales Police,-3.578220,51.501285,On or near ST MARIE STREET,W01001036,Bridgend 017D,Investigation complete; no suspect identified
d814b7d9466dd2edd946e70e50a552a8c89774c9eba2cc029a63ce7194a4436c,2013-05,South Wales Police,South Wales Police,-3.596952,51.540885,On or near Parking Area,W01000974,Bridgend 006A,Investigation complete; no suspect identified
97b0b2a33629d25c8222726a2e65ac53ad8a90ae54ca5ce0bf28d025118ee301,2013-05,South Wales Police,South Wales Police,-3.161819,51.492384,On or near ARRAN PLACE,W01001830,Cardiff 033B,Investigation complete; no suspect identified
411bdf4a829d482353b1b89b50171c5d45d86953336de0e9592647930b7b43ad,2013-05,South Wales Police,South Wales Police,-3.847106,51.661846,On or near WOODLAND CLOSE,W01000915,Neath Port Talbot 010D,Investigation complete; no suspect identified
38ca8e6ca1ca2af54f2d8aa33d237d200acb84c6c9ce703c10430bd99f5e2342,2013-05,South Wales Police,South Wales Police,-3.935640,51.684915,On or near Morriston Hospital,W01000816,Swansea 003F,Investigation complete; no suspect identified
f7a109a392380495755673f0805132cadc9f409f5349b33a169cee92bf91ac1e,2013-05,South Wales Police,South Wales Police,-3.260667,51.459135,On or near CAERAU LANE,W01001136,The Vale of Glamorgan 003D,Investigation complete; no suspect identified
c7dd96cca0749c0cfe3e696ff3bd0d24d51a07144833aa027156151bdb2ef1dd,2013-05,South Wales Police,South Wales Police,-3.202944,51.453546,On or near LECKWITH ROAD,W01001104,The Vale of Glamorgan 004E,Investigation complete; no suspect identified
558c4d99430c1619f3bd7f7d6d0fd3849437ccd2d8196b0721823b3ca98f807f,2013-05,South Wales Police,South Wales Police,-3.990713,51.617252,On or near PINETREE COURT,W01000857,Swansea 022E,Investigation complete; no suspect identified
175edab56c7937fd0d4f148baf1c8c7de53e902623db622f65df0988bde4d4eb,2013-05,South Wales Police,South Wales Police,-3.400188,51.528175,On or near COEDCAE LANE,W01001191,Rhondda Cynon Taf 031A,Investigation complete; no suspect identified
9f5e57bcc7ff204747379d9743f43f0cbf24b2dac089961e33e59c8f38c59165,2013-05,South Wales Police,South Wales Police,-3.184249,51.498579,On or near WHITCHURCH ROAD,W01001726,Cardiff 028E,Investigation complete; no suspect identified
