Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
038bbb52be9514698a7b4fb90384c767094f7ac5ba2d1fcfa763912ac862a35d,2013-10,South Wales Police,South Wales Police,-3.448661,51.634070,On or near PARTRIDGE ROAD,W01001201,Rhondda Cynon Taf 014B,Investigation complete; no suspect identified
402c393bbd67c399172a8504fe3f941a33066e8732746dcec27f7238877d493c,2013-10,South Wales Police,South Wales Police,-3.889986,51.655813,On or near CLOS GLAN-Y-WERN,W01000799,Swansea 010D,Investigation complete; no suspect identified
518bcf387417ca0a3b8f805eabd9630d7c6b806f3dd78e69511fc6cbb819d9d5,2013-10,South Wales Police,South Wales Police,-3.323642,51.567523,On or near ST ILLTYD ROAD,W01001162,Rhondda Cynon Taf 025A,Investigation complete; no suspect identified
00470e7f01380f39d95f4d40d5e49434e778f3bfb1007c1efb9c48b66afc4469,2013-10,South Wales Police,South Wales Police,-3.439188,51.538359,On or near THE SQUARE,W01001190,Rhondda Cynon Taf 029D,Investigation complete; no suspect identified
3e68afe072110bbfa5b17f5cbb52a2572de25c5dbd0494993449dadbd3a68b97,2013-10,South Wales Police,South Wales Police,-3.255818,51.482791,On or near ILLTYD ROAD,W01001738,Cardiff 039B,Investigation complete; no suspect identified
6f6171e61ef115c836a82ed27e5295f5e2ea66a293c5c90e13bf842e2611a5b8,2013-10,South Wales Police,South Wales Police,-3.326031,51.594570,On or near JAMES PLACE,W01001262,Rhondda Cynon Taf 022D,Investigation complete; no suspect identified
24693e5e486cc953512ac7422456523b26a2e1453ab1ead5bc40b8463bf062d6,2013-10,South Wales Police,South Wales Police,-3.147191,51.482322,On or near FARMVILLE ROAD,W01001873,Cardiff 038C,Investigation complete; no suspect identified
ec2c33e138d122aa59f9fc1f250b2bfffa101ea18fc8cca5ff7587155a62f0b3,2013-10,South Wales Police,South Wales Police,-3.174443,51.496520,On or near DAVIOT STREET,W01001837,Cardiff 030C,Investigation complete; no suspect identified
fc3e625a049c6f276279bf2b33feb3e2a21cb93d14012e98c33ccfdc47f6007c,2013-10,South Wales Police,South Wales Police,-3.647329,51.651952,On or near SCHOOL ROAD,W01000920,Neath Port Talbot 011A,Investigation complete; no suspect identified
f4331b6e65bdbac6d2fb92f633b28ef644c3e75244b7acf8b963d525a82bc1ab,2013-10,South Wales Police,South Wales Police,-3.447651,51.661813,On or near MAXWELL STREET,W01001175,Rhondda Cynon Taf 009A,Investigation complete; no suspect identified
4f73b269deabc3cc50ef4118d27975448e162f07cf48c2466c7472b151f36085,2013-10,South Wales Police,South Wales Police,-3.168398,51.492777,On or near STRATHNAIRN STREET,W01001831,Cardiff 030A,Investigation complete; no suspect identified
84aa2127c960e8c76887ff6cf07d557d751b18009d2c93322bb46c46f7cbce39,2013-10,South Wales Police,South Wales Police,-3.169578,51.539424,On or near CLOS COED-Y-DAFARN,W01001777,Cardiff 001A,Investigation complete; no suspect identified
22bd1e03d5ada617b553df437a556b1ff775cca6d4a4eed0424e8578d4e769e5,2013-10,South Wales Police,South Wales Police,-3.942951,51.666792,On or near EIGHTH AVENUE,W01000817,Swansea 009A,Investigation complete; no suspect identified
f4cdb2ba62177ca8e521b9327e91e2267b411d7a8daf6313315672b3bfb19aa6,2013-10,South Wales Police,South Wales Police,-3.679593,51.532591,On or near COMMERCIAL STREET,W01001051,Bridgend 008E,Investigation complete; no suspect identified
e6d0d94d4994fbdb87fb5fa3b86f508eb7c8b476c2ca069aa6f41861cf8603d6,2013-10,South Wales Police,South Wales Police,-3.271717,51.394732,On or near ARCHER ROAD,W01001061,The Vale of Glamorgan 015C,Investigation complete; no suspect identified
9c72de957e38ac23ef3c0fa5b934037d5fe6368d8cda74e6254d9fca3cbc957b,2013-10,South Wales Police,South Wales Police,-3.181439,51.476820,On or near Sports/Recreation Area,W01001939,Cardiff 032F,Investigation complete; no suspect identified
a0217b15621351c88996a5678b2ca1aba2d7242daf2b2c16f21f96c190d8dd21,2013-10,South Wales Police,South Wales Police,-3.228572,51.506945,On or near Supermarket,W01001789,Cardiff 023E,Investigation complete; no suspect identified
33355f53fafd272fb9fd5359fa7ec3915e35a7ad334680d8700c951b7544f1f2,2013-10,South Wales Police,South Wales Police,-3.175166,51.483169,On or near Nightclub,W01001939,Cardiff 032F,Investigation complete; no suspect identified
afcc0247e4a6edc6ea24ebc8631b9115c337deb432a1806d4975def661edb720,2013-10,South Wales Police,South Wales Police,-3.925741,51.676319,On or near HEOL FEDW,W01000810,Swansea 003D,Investigation complete; no suspect identified
940f633ac2b3fdfa7cc06d9d51d07d84f8aa3c732919b6c52a87a54bcef68378,2013-10,South Wales Police,South Wales Police,-3.139660,51.492745,On or near PENGAM ROAD,W01001875,Cardiff 037C,Investigation complete; no suspect identified
9ecb333c95994ff81c67f5b8afc6f20ff0f90d7c96cba0c8423e38a0506a0d1d,2013-10,South Wales Police,South Wales Police,-3.940654,51.619817,On or near Nightclub,W01001955,Swansea 025F,Investigation complete; no suspect identified
6a07799739cec5a32f006149527c00aa32266ed2428530d9def4066489861d56,2013-10,South Wales Police,South Wales Police,-3.411160,51.689773,On or near JOHN STREET,W01001142,Rhondda Cynon Taf 005F,Investigation complete; no suspect identified
1e521c3a605b73255b0491bddb2b2ad352c71c5da0735591d29031d21c16368d,2013-10,South Wales Police,South Wales Police,-3.799116,51.652727,On or near CAEDERWEN ROAD,W01000941,Neath Port Talbot 012B,Investigation complete; no suspect identified
11647a09a706251b0adf93ac269b30b03188b7a392b825e83fd1d2f9fef12c73,2013-10,South Wales Police,South Wales Police,-3.190937,51.523033,On or near CLEEVE DRIVE,W01001792,Cardiff 005B,Investigation complete; no suspect identified
929419e9872b063f4ee7b3574ec75bcd97b505b19a39b4ecd50922bdcbd4cef9,2013-10,South Wales Police,South Wales Police,-3.190993,51.479304,On or near DE BURGH STREET,W01001862,Cardiff 042D,Investigation complete; no suspect identified
b5dae6bc357874a0b7725434e97e2fac10e252343dd67de8fb82ee9d135f8276,2013-10,South Wales Police,South Wales Police,-3.135469,51.540865,On or near MULBERRY DRIVE,W01001842,Cardiff 003B,Investigation complete; no suspect identified
909ab1022d22a610fc879735165f3bfd64d9e75dc0a007f3f229134bf58f91f5,2013-10,South Wales Police,South Wales Police,-3.170516,51.498448,On or near HENDY STREET,W01001838,Cardiff 030D,Investigation complete; no suspect identified
ac42a9aa7961213549a38f20c036fc633f284cb7b8ae22a01d75fbf937307914,2013-10,South Wales Police,South Wales Police,-3.196958,51.487669,On or near KYVEILOG STREET,W01001858,Cardiff 034A,Investigation complete; no suspect identified
4d015b2973da4ba1ed2142c3ec97fab3e045009130cbeb4a13ab33fbcfb808cf,2013-10,South Wales Police,South Wales Police,-4.000185,51.575770,On or near Nightclub,W01000825,Swansea 031C,Investigation complete; no suspect identified
70d97b37402e5cca8710011e14da411c64e4575bd34575a158ae2ef6960e0109,2013-10,South Wales Police,South Wales Police,-3.282515,51.400486,On or near HIGH STREET,W01001101,The Vale of Glamorgan 013E,Investigation complete; no suspect identified
bd9977ad5e32d8f42f8368bda5749821ed9f4c69053050d837c2b84adf2090ba,2013-10,South Wales Police,South Wales Police,-3.327086,51.588660,On or near Pedestrian Subway,W01001264,Rhondda Cynon Taf 022F,Investigation complete; no suspect identified
758654bfce17c68e23af218fd8b92c7e1ca55c30d01ddd6d44a7d5910231c4c0,2013-10,South Wales Police,South Wales Police,-3.437048,51.579802,On or near HEOL DERI,W01001255,Rhondda Cynon Taf 023E,Investigation complete; no suspect identified
42bc42a8635f9a3e8920c3626991970d405b582cfc8cd7c5fd568f054f7a0766,2013-10,South Wales Police,South Wales Police,-3.154673,51.507156,On or near Pedestrian Subway,W01001814,Cardiff 017E,Investigation complete; no suspect identified
c34402006de4c5ac2341b389a226d1b77af1372ac178823d6f9a7e3d8e3eb198,2013-10,South Wales Police,South Wales Police,-3.332569,51.602868,On or near YNYSANGHARAD ROAD,W01001258,Rhondda Cynon Taf 019E,Investigation complete; no suspect identified
d8235c80c536c231417c7db7e2773f8bb26e2b86611c065759683ce2191a6669,2013-10,South Wales Police,South Wales Police,-3.164789,51.463077,On or near Ferry Terminal,W01001943,Cardiff 048B,Investigation complete; no suspect identified
f0349206e38d093ff0c85f4efe8af99c705be397486e794ea261c8d41ccc6bc4,2013-10,South Wales Police,South Wales Police,-3.241178,51.489367,On or near Supermarket,W01001752,Cardiff 031B,Investigation complete; no suspect identified
91cb782c223997529f4ea6788afd165b20632fb46b33b9feb0efa2548e2fe13e,2013-10,South Wales Police,South Wales Police,-3.577491,51.508129,On or near MARKET STREET,W01001021,Bridgend 014A,Investigation complete; no suspect identified
ce921e50fe2f07d84b1e2e47be897116698e8239dfa15159f791ea85a89ce673,2013-10,South Wales Police,South Wales Police,-3.193627,51.498556,On or near Supermarket,W01001756,Cardiff 025B,Investigation complete; no suspect identified
7c8db5ffd2d124007411e130aece69e629bf4e222b73936bebf1d22fee1aa32b,2013-10,South Wales Police,South Wales Police,-3.189751,51.501851,On or near Supermarket,W01001755,Cardiff 025A,Investigation complete; no suspect identified
ff0921e6c937ba345dd97957969ff7e2e7d9c85f75475756f5247366cada89a6,2013-10,South Wales Police,South Wales Police,-3.171612,51.514757,On or near CARNEGIE DRIVE,W01001732,Cardiff 019A,Investigation complete; no suspect identified
23d6fc042e7e34df00a547263a24e3ea47cc04a34f98925c92ad33cbf02c2fa3,2013-10,South Wales Police,South Wales Police,-3.099448,51.519898,On or near LANHYDROCK CLOSE,W01001884,Cardiff 013D,Investigation complete; no suspect identified
3b0913115eeb21f46266fda8aa2f15fa27d170986fcc1691ea31716519fb402b,2013-10,South Wales Police,South Wales Police,-3.157737,51.485320,On or near CLIFTON STREET,W01001694,Cardiff 036A,Investigation complete; no suspect identified
84287eb38c5b5e5879a26993a0a43be62514c78697ff9e8442f1699555a09f54,2013-10,South Wales Police,South Wales Police,-3.179139,51.480314,On or near Nightclub,W01001941,Cardiff 032G,Investigation complete; no suspect identified
a37d2c18b28e7008ac9e35f07bfaa1bebc925fb4ddc11f9a975152427c9eb4a5,2013-10,South Wales Police,South Wales Police,-3.257620,51.407428,On or near BURLINGTON STREET,W01001911,The Vale of Glamorgan 012H,Investigation complete; no suspect identified
98984c77f29f053fdff27219cbe3e4a4dcf070f471b7522301fb4853ab5129dc,2013-10,South Wales Police,South Wales Police,-4.023639,51.640744,On or near BRYN ROAD,W01000759,Swansea 012A,Investigation complete; no suspect identified
c297286a3ba8b347969de709f9fe6a4487fca0d83dce9b7f99aae036025d33ac,2013-10,South Wales Police,South Wales Police,-3.939545,51.635483,On or near BOWEN STREET,W01000790,Swansea 016F,Investigation complete; no suspect identified
835a7ddb1dd6d8167de851a5b2d77a8d342441e081c4091aca7e2f48b59152f9,2013-10,South Wales Police,South Wales Police,-3.325374,51.594308,On or near FOTHERGILL STREET,W01001262,Rhondda Cynon Taf 022D,Investigation complete; no suspect identified
bf5ab4b14e4e017fc50f115dadf05df0fc336f750e66d00181a14d8c9ffe4326,2013-10,South Wales Police,South Wales Police,-3.221018,51.490622,On or near THISTLE WAY,W01001781,Cardiff 026C,Investigation complete; no suspect identified
9b03643658582ea198e8929cbef06f0da4a8129b29c22a3ecbc619c8dad6df09,2013-10,South Wales Police,South Wales Police,-3.947758,51.622101,On or near WILLOWS PLACE,W01000745,Swansea 025B,Investigation complete; no suspect identified
066ffefeb50736e84f596f0367fdb3c2b61e908bb58800761a0078eea9acfd66,2013-10,South Wales Police,South Wales Police,-3.504775,51.518931,On or near TON TEG,W01001005,Bridgend 009B,Investigation complete; no suspect identified
8382108e9e38d218f9bb0db525a8c99a163ffd612138c89643a157290a845dbd,2013-10,South Wales Police,South Wales Police,-3.929939,51.643392,On or near Shopping Area,W01000741,Swansea 014D,Investigation complete; no suspect identified
ba6f569f2ea59c261a42d5fd874a09d86682df9680f3567ae84949604bf1cdcf,2013-10,South Wales Police,South Wales Police,-3.700606,51.518835,On or near HEOL NEUADD,W01001001,Bridgend 010C,Investigation complete; no suspect identified
2809fc411718e97222c538ec53307b548ee3bdfac893ddf80c3c3c5ca99679d1,2013-10,South Wales Police,South Wales Police,-3.132566,51.534896,On or near CRESSFIELD DRIVE,W01001842,Cardiff 003B,Investigation complete; no suspect identified
88d8c079224d0967517b53f28bdf0f54ff7c6b79bf6fd2c99fba918e2d736b57,2013-10,South Wales Police,South Wales Police,-3.133713,51.509096,On or near CRANLEIGH RISE,W01001806,Cardiff 015D,Investigation complete; no suspect identified
b715977f5a8877e0889876e5969d6180c1a1a4c4557efd6de31768f8e43c175a,2013-10,South Wales Police,South Wales Police,-3.901584,51.692477,On or near QUARR DRIVE,W01000752,Swansea 002C,Investigation complete; no suspect identified
69b88ae093c32c005737835271785a9742ded6c4faeba87e416f3b453a31fa1d,2013-10,South Wales Police,South Wales Police,-3.883898,51.697941,On or near THE BIRCHES,W01000751,Swansea 002B,Investigation complete; no suspect identified
f0280a3eb3e1cb3896d2b22b3b5acb2b54d37cea31fe25dbfb4b814606b14d85,2013-10,South Wales Police,South Wales Police,-3.809914,51.673378,On or near MILL ROAD,W01000905,Neath Port Talbot 006D,Investigation complete; no suspect identified
655a20e854c12df94ff6aa23bc0808736acf256ecf019f29d058974fb1af0c59,2013-10,South Wales Police,South Wales Police,-3.952172,51.615876,On or near RICHARDSON ROAD,W01000745,Swansea 025B,Investigation complete; no suspect identified
aa9262085331c75adf7edc3c9042c4d287b21f55f11e232e64953d7f369da1aa,2013-10,South Wales Police,South Wales Police,-3.884733,51.654648,On or near Y GEFNEN,W01000798,Swansea 010C,Investigation complete; no suspect identified
8da8de5657e03fb3379806ab005b85209ab8fd4e3fff8268457e0d608d966b95,2013-10,South Wales Police,South Wales Police,-3.116365,51.529179,On or near BLACKBIRDS WAY,W01001807,Cardiff 007B,Investigation complete; no suspect identified
2f840511158eb60dd3be79836976daa878d5608642bfcd53243c44a3d1e7f037,2013-10,South Wales Police,South Wales Police,-3.976979,51.640928,On or near CARMARTHEN ROAD,W01000757,Swansea 017C,Investigation complete; no suspect identified
d270dccade66e667f9f60795ef717c180df2a376100ada2a87f270754ab84cb6,2013-10,South Wales Police,South Wales Police,-3.418272,51.704847,On or near CANAL ROAD,W01001169,Rhondda Cynon Taf 004C,Investigation complete; no suspect identified
3cbaeef69a32407202fe4bc23d75175915314d30d6253fd62a3124d486a748f0,2013-10,South Wales Police,South Wales Police,-3.684434,51.647999,On or near HENDRE OWEN ROAD,W01000920,Neath Port Talbot 011A,Investigation complete; no suspect identified
29414bd2f7c17d42858d56139a8e555784b5bada0c57f6950305ddee92769900,2013-10,South Wales Police,South Wales Police,-3.502567,51.659703,On or near TYNYBEDW STREET,W01001270,Rhondda Cynon Taf 010B,Investigation complete; no suspect identified
7895fa9ff509419f654179fdb841c595ccdfd6f5690c64c5419503bf590d03da,2013-10,South Wales Police,South Wales Police,-3.635213,51.587225,On or near HEOL CADRAWD,W01001013,Bridgend 005B,Investigation complete; no suspect identified
7301dbdceaad5a4b4c30ae997460b023076369453d9ab2bc608f5dec7d8252e9,2013-10,South Wales Police,South Wales Police,-3.809553,51.657800,On or near PENDRILL STREET,W01000934,Neath Port Talbot 008A,Investigation complete; no suspect identified
82275dc8a88664babca047fb72ca6e14a0c00df9e87e383059274e9a279bee46,2013-10,South Wales Police,South Wales Police,-4.037113,51.584065,On or near COPLEY CLOSE,W01000737,Swansea 028B,Investigation complete; no suspect identified
16cb1170b2406af4f87995c108bb20dc67e82a522b8b55efdea43f1e013c0edd,2013-10,South Wales Police,South Wales Police,-3.151995,51.528925,On or near Pedestrian Subway,W01001815,Cardiff 008D,Investigation complete; no suspect identified
18967f2958eb7bc5be8c200a4cbdfeaa5a4bc39e93b1a9b11ac36a6a675eb193,2013-10,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
86f95efcae9856623d37fe4ef4f3de850f54055ddf17a1c69ab6b5c31f09417e,2013-10,South Wales Police,South Wales Police,-3.434721,51.580613,On or near TYNYBRYN ROAD,W01001917,Rhondda Cynon Taf 023G,Investigation complete; no suspect identified
04a803a4ae78eafb12d220c023cb4cd4baeafcaad51988f7ebf4fdd891e56894,2013-10,South Wales Police,South Wales Police,-3.165997,51.466419,On or near Theatre/Concert Hall,W01001943,Cardiff 048B,Investigation complete; no suspect identified
f09d743170517ff972bfbceabae9ec4b05042c2a3f180f6ad1c83caca3e0d387,2013-10,South Wales Police,South Wales Police,-3.276673,51.409074,On or near KENT GREEN,W01001093,The Vale of Glamorgan 013C,Investigation complete; no suspect identified
557b8b65c2733080c6bce92d6748c18cde2bfca151faf5386c7a4a956b7a882d,2013-10,South Wales Police,South Wales Police,-3.182802,51.456035,On or near MOREL COURT,W01001947,Cardiff 048E,Investigation complete; no suspect identified
beb5949bbf5afc6bfb8a19f169fb7d2bd49d71c1fc96205348e44f0ca24243b0,2013-10,South Wales Police,South Wales Police,-3.441934,51.618336,On or near OLD BRITHWEUNYDD ROAD,W01001261,Rhondda Cynon Taf 018F,Investigation complete; no suspect identified
2203fbe3e38530668fdbc667c3e9fee47baffbd759364fd8236fd9fe36a22714,2013-10,South Wales Police,South Wales Police,-3.163895,51.489054,On or near QUAIL COURT,W01001834,Cardiff 033E,Investigation complete; no suspect identified
1be4df572b9ba951da611f17e068946bdf95f78724c048dc0dc196655c82e27a,2013-10,South Wales Police,South Wales Police,-3.357360,51.609130,On or near LLANWONNO ROAD,W01001234,Rhondda Cynon Taf 021E,Investigation complete; no suspect identified
458aa6fde56fa58bf568555ab33f438dc71a13d8a36073533184ab56b543c4d4,2013-10,South Wales Police,South Wales Police,-3.412310,51.690010,On or near RICHARD STREET,W01001142,Rhondda Cynon Taf 005F,Investigation complete; no suspect identified
4f2d73293839b99c5238be8d83b3cfc758743ac754e33e435eda9215950d822d,2013-10,South Wales Police,South Wales Police,-3.892426,51.653643,On or near CROESO'R GWANWYN,W01000799,Swansea 010D,Investigation complete; no suspect identified
